"Intensity"
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
8.973896
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
7.178294
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
100.000000
5.544476
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000


